grid_id,A_lat,A_lon,B_lat,B_lon,C_lat,C_lon,D_lat,D_lon,centroid_lat,centroid_lon,mandal_name
TS_GRID_000658,16.897117232869423,79.2425158659646,16.889381273614095,79.2425158659646,16.889381273614095,79.23443102840753,16.894429581348092,79.23443102840753,16.89306195870534,79.23867061790905,Anumula_Haliya
TS_GRID_000659,16.81200425933649,79.26677037863583,16.805273772811383,79.26677037863583,16.805658994324116,79.26638279732744,16.805915013933223,79.26612520808077,16.809442606446854,79.26523057821774,Anumula_Haliya
TS_GRID_000660,16.889381273614095,79.25868554107876,16.897117232869423,79.25868554107876,16.897117232869423,79.26677037863583,16.889381273614095,79.26677037863583,16.893249253241763,79.2627279598573,Anumula_Haliya
TS_GRID_000661,16.765562881229044,79.29102489130706,16.765562881229044,79.29910972886414,16.76474878602257,79.29910972886414,16.76427227625351,79.29756546159648,16.765089207535567,79.29591017755186,Anumula_Haliya
TS_GRID_000662,16.81200425933649,79.3071945664212,16.819743384255652,79.3071945664212,16.819743384255652,79.31527940397828,16.81200425933649,79.31527940397828,16.815873821796075,79.31123698519973,Anumula_Haliya
TS_GRID_000663,16.773303899389834,79.26677037863583,16.765562881229044,79.26677037863583,16.765562881229044,79.26337766794323,16.76599465074472,79.26340157095596,16.769659306451125,79.26489544758999,Anumula_Haliya
TS_GRID_000664,16.92032320649775,79.24433781034031,16.920725807238846,79.24484779324357,16.9206539722612,79.2448517921346,16.920467960882803,79.244862609673,16.920457387095563,79.2446854721466,Anumula_Haliya
TS_GRID_000665,16.742337936715995,79.38804294199197,16.742337936715995,79.38918554421095,16.740882327203604,79.38884072683732,16.73909258068802,79.38855894090403,16.740411918430752,79.38841413213925,Anumula_Haliya
TS_GRID_000666,18.781189271471696,78.23001428311132,18.788843458059716,78.23001428311132,18.788843458059716,78.23809912066838,18.781189271471696,78.23809912066838,18.785016364765703,78.23405670188984,Armoor
TS_GRID_000667,18.81945672461277,78.32703233379623,18.81945672461277,78.31894749623915,18.82710917069768,78.31894749623915,18.82710917069768,78.32068321506426,18.82241988197572,78.32247150402779,Armoor
TS_GRID_000668,18.76587985520144,78.27852330845377,18.76587985520144,78.28660814601085,18.7593805623823,78.28660814601085,18.759400098379924,78.28647441554246,18.76301657881369,78.28275228986507,Armoor
TS_GRID_000669,18.92655921582448,78.29469298356791,18.928222583190447,78.29469298356791,18.927519259160785,78.29566246139598,18.927415435192,78.29588951669535,18.927126765502965,78.29546732848563,Armoor
TS_GRID_000670,18.81945672461277,78.25426879578254,18.82710917069768,78.25426879578254,18.82710917069768,78.26235363333961,18.81945672461277,78.26235363333961,18.823282947655223,78.25831121456106,Armoor
TS_GRID_000671,18.75822462576088,78.34320200891038,18.76587985520144,78.34320200891038,18.76587985520144,78.35056182384936,18.765455588687296,78.35046313581225,18.762801238116605,78.3454630457885,Armoor
TS_GRID_000672,18.76587985520144,78.33511717135329,18.77353473714533,78.33511717135329,18.77353473714533,78.34320200891038,18.76587985520144,78.34320200891038,18.769707296173383,78.33915959013184,Armoor
TS_GRID_000673,18.911263052574743,78.27852330845377,18.91891130915364,78.27852330845377,18.91891130915364,78.28660814601085,18.911263052574743,78.28660814601085,18.91508718086419,78.28256572723231,Armoor
TS_GRID_000674,18.75056904894453,78.25426879578254,18.74337453908608,78.25426879578254,18.743369881853027,78.254139566232,18.7433414594054,78.25393657407255,18.746962399229524,78.25139973357335,Armoor
TS_GRID_000675,18.79649729678858,78.28660814601085,18.804150787537527,78.28660814601085,18.804150787537527,78.29469298356791,18.79649729678858,78.29469298356791,18.80032404216305,78.29065056478937,Armoor
TS_GRID_000676,18.77353473714533,78.24618395822547,18.781189271471696,78.24618395822547,18.781189271471696,78.25426879578254,18.77353473714533,78.25426879578254,18.77736200430851,78.250226377004,Armoor
TS_GRID_000677,18.788843458059716,78.33511717135329,18.79649729678858,78.33511717135329,18.79649729678858,78.34268926389383,18.79644845144161,78.34268065269207,18.792767134190697,78.33878219374135,Armoor
TS_GRID_000678,18.88066652958477,78.27852330845377,18.888316184592743,78.27852330845377,18.888316184592743,78.28660814601085,18.88066652958477,78.28660814601085,18.88449135708876,78.28256572723231,Armoor
TS_GRID_000679,18.804150787537527,78.31894749623915,18.811803930185828,78.31894749623915,18.811803930185828,78.32703233379623,18.804150787537527,78.32703233379623,18.80797735886168,78.32298991501769,Armoor
TS_GRID_000680,18.811803930185828,78.23001428311132,18.811803930185828,78.22560454072071,18.811897168405626,78.22567609720082,18.811965735797365,78.22573154095129,18.813510824828725,78.22859786976109,Armoor
TS_GRID_000681,18.81945672461277,78.30277782112499,18.82710917069768,78.30277782112499,18.82710917069768,78.31086265868207,18.81945672461277,78.31086265868207,18.823282947655223,78.30682023990352,Armoor
TS_GRID_000682,18.842413017358847,78.31894749623915,18.846759008759047,78.31894749623915,18.846722049398668,78.31898598616242,18.846631527817877,78.31907715777767,18.84388758815932,78.31990382216611,Armoor
TS_GRID_000683,18.89596549017397,78.28660814601085,18.90361444620809,78.28660814601085,18.90361444620809,78.29469298356791,18.89596549017397,78.29469298356791,18.89978996819103,78.29065056478939,Armoor
TS_GRID_000684,18.79649729678858,78.31086265868207,18.804150787537527,78.31086265868207,18.804150787537527,78.31894749623915,18.79649729678858,78.31894749623915,18.80032404216305,78.31490507746061,Armoor
TS_GRID_000685,18.850064417693915,78.24618395822547,18.842413017358847,78.24618395822547,18.842413017358847,78.24083819906204,18.8427894767256,78.24087512035835,18.84594137711889,78.24383379300825,Armoor
TS_GRID_000686,18.90361444620809,78.26235363333961,18.911263052574743,78.26235363333961,18.911263052574743,78.27043847089668,18.90361444620809,78.27043847089668,18.907438749391417,78.26639605211815,Armoor
TS_GRID_000687,18.88066652958477,78.24618395822547,18.888316184592743,78.24618395822547,18.888316184592743,78.25426879578254,18.88066652958477,78.25426879578254,18.88449135708876,78.250226377004,Armoor
TS_GRID_000688,18.76587985520144,78.25426879578254,18.77353473714533,78.25426879578254,18.77353473714533,78.26235363333961,18.76587985520144,78.26235363333961,18.769707296173383,78.25831121456108,Armoor
TS_GRID_000689,18.82710917069768,78.30277782112499,18.83476126831991,78.30277782112499,18.83476126831991,78.31086265868207,18.82710917069768,78.31086265868207,18.830935219508795,78.30682023990352,Armoor
TS_GRID_000690,18.850064417693915,78.24618395822547,18.85771546920454,78.24618395822547,18.85771546920454,78.25426879578254,18.850064417693915,78.25426879578254,18.853889943449225,78.250226377004,Armoor
TS_GRID_000691,18.781189271471696,78.26235363333961,18.788843458059716,78.26235363333961,18.788843458059716,78.27043847089668,18.781189271471696,78.27043847089668,18.785016364765703,78.26639605211814,Armoor
TS_GRID_000692,18.83476126831991,78.25426879578254,18.842413017358847,78.25426879578254,18.842413017358847,78.26235363333961,18.83476126831991,78.26235363333961,18.83858714283938,78.25831121456108,Armoor
TS_GRID_000693,18.90361444620809,78.27852330845377,18.911263052574743,78.27852330845377,18.911263052574743,78.28660814601085,18.90361444620809,78.28660814601085,18.907438749391417,78.28256572723231,Armoor
TS_GRID_000694,18.81945672461277,78.34320200891038,18.81945672461277,78.33511717135329,18.825838770863637,78.33511717135329,18.825823259571425,78.33528507000912,18.822174042399595,78.3387135262006,Armoor
TS_GRID_000695,18.89596549017397,78.26235363333961,18.90361444620809,78.26235363333961,18.90361444620809,78.27043847089668,18.89596549017397,78.27043847089668,18.89978996819103,78.26639605211814,Armoor
TS_GRID_000696,19.349530948543663,79.1160729995769,19.35715893471318,79.1160729995769,19.35715893471318,79.12415783713399,19.349530948543663,79.12415783713399,19.35334494162842,79.12011541835545,Asifabad
TS_GRID_000697,19.364786564124465,79.35861812628919,19.37241383665903,79.35861812628919,19.37241383665903,79.36670296384625,19.364786564124465,79.36670296384625,19.368600200391747,79.36266054506771,Asifabad
TS_GRID_000698,19.349530948543663,79.14032751224813,19.35715893471318,79.14032751224813,19.35715893471318,79.14841234980521,19.349530948543663,79.14841234980521,19.35334494162842,79.14436993102669,Asifabad
TS_GRID_000699,19.433419155164955,79.2535152380472,19.433419155164955,79.24543040049012,19.439616079746312,79.24543040049012,19.439705554953008,79.24596986481683,19.43653046271779,79.24948811140592,Asifabad
TS_GRID_000700,19.31901543865428,79.16458202491937,19.32664485067116,79.16458202491937,19.32664485067116,79.17266686247643,19.31901543865428,79.17266686247643,19.32283014466272,79.1686244436979,Asifabad
TS_GRID_000701,19.380040752198425,79.37478780140333,19.38766731062421,79.37478780140333,19.38766731062421,79.38287263896042,19.380040752198425,79.38287263896042,19.38385403141132,79.37883022018187,Asifabad
TS_GRID_000702,19.31901543865428,79.23734556293304,19.32664485067116,79.23734556293304,19.32664485067116,79.24543040049012,19.31901543865428,79.24543040049012,19.32283014466272,79.24138798171158,Asifabad
TS_GRID_000703,19.31138567047209,79.26968491316134,19.31901543865428,79.26968491316134,19.31901543865428,79.27776975071842,19.31138567047209,79.27776975071842,19.315200554563184,79.27372733193988,Asifabad
TS_GRID_000704,19.28849423012063,79.26160007560428,19.29612506608655,79.26160007560428,19.29612506608655,79.26968491316134,19.28849423012063,79.26968491316134,19.292309648103597,79.2656424943828,Asifabad
TS_GRID_000705,19.31901543865428,79.30202426338965,19.32664485067116,79.30202426338965,19.32664485067116,79.31010910094672,19.31901543865428,79.31010910094672,19.32283014466272,79.3060666821682,Asifabad
TS_GRID_000706,19.418169970823744,79.23734556293304,19.42579474190612,79.23734556293304,19.42579474190612,79.24543040049012,19.418169970823744,79.24543040049012,19.421982356364936,79.24138798171158,Asifabad
TS_GRID_000707,19.37241383665903,79.31819393850381,19.380040752198425,79.31819393850381,19.380040752198425,79.32627877606087,19.37241383665903,79.32627877606087,19.37622729442873,79.32223635728234,Asifabad
TS_GRID_000708,19.395293511817982,79.2211758878189,19.402919355661385,79.2211758878189,19.402919355661385,79.22926072537597,19.395293511817982,79.22926072537597,19.39910643373968,79.22521830659744,Asifabad
TS_GRID_000709,19.364786564124465,79.1888365375906,19.35715893471318,79.1888365375906,19.35715893471318,79.18075170003351,19.364786564124465,79.18075170003351,19.360958614841756,79.18480335486143,Asifabad
TS_GRID_000710,19.35715893471318,79.06756397423446,19.35715893471318,79.06161174043856,19.357892346758398,79.06123368842809,19.35853408829153,79.0606462312333,19.359632747047577,79.06406637770178,Asifabad
TS_GRID_000711,19.34190260573445,79.2211758878189,19.349530948543663,79.2211758878189,19.349530948543663,79.22926072537597,19.34190260573445,79.22926072537597,19.345716777139057,79.22521830659744,Asifabad
TS_GRID_000712,19.31138567047209,79.35861812628919,19.31138567047209,79.36067142741389,19.31129769487998,79.36061917598418,19.31079724432923,79.36032194243923,19.309740161821004,79.35926342391683,Asifabad
TS_GRID_000713,19.27323149123636,79.31010910094672,19.27323149123636,79.31819393850381,19.26559958855563,79.31819393850381,19.26559958855563,79.316300896787,19.270123745741653,79.31512254967842,Asifabad
TS_GRID_000714,19.364786564124465,79.20500621270475,19.37241383665903,79.20500621270475,19.37241383665903,79.21309105026181,19.364786564124465,79.21309105026181,19.368600200391747,79.20904863148328,Asifabad
TS_GRID_000715,19.349530948543663,79.35053328873211,19.35715893471318,79.35053328873211,19.35715893471318,79.35861812628919,19.349530948543663,79.35861812628919,19.35334494162842,79.35457570751065,Asifabad
TS_GRID_000716,19.257967330540986,79.32627877606087,19.25451555677412,79.32627877606087,19.257967330540986,79.32393761034966,19.257967330540986,79.32627877606087,19.25681673928536,79.32549838749046,Asifabad
TS_GRID_000717,19.31901543865428,79.14032751224813,19.32664485067116,79.14032751224813,19.32664485067116,79.14841234980521,19.31901543865428,79.14841234980521,19.32283014466272,79.14436993102669,Asifabad
TS_GRID_000718,19.32664485067116,79.22926072537597,19.33427390640409,79.22926072537597,19.33427390640409,79.23734556293304,19.32664485067116,79.23734556293304,19.330459378537626,79.23330314415449,Asifabad
TS_GRID_000719,19.32664485067116,79.12415783713399,19.33427390640409,79.12415783713399,19.33427390640409,79.13224267469106,19.32664485067116,79.13224267469106,19.330459378537626,79.12820025591253,Asifabad
TS_GRID_000720,19.28849423012063,79.2211758878189,19.29612506608655,79.2211758878189,19.29612506608655,79.22926072537597,19.28849423012063,79.22926072537597,19.292309648103597,79.22521830659745,Asifabad
TS_GRID_000721,19.34190260573445,79.33436361361795,19.349530948543663,79.33436361361795,19.349530948543663,79.34244845117503,19.34190260573445,79.34244845117503,19.34571677713906,79.3384060323965,Asifabad
TS_GRID_000722,19.33427390640409,79.22926072537597,19.34190260573445,79.22926072537597,19.34190260573445,79.23734556293304,19.33427390640409,79.23734556293304,19.33808825606927,79.23330314415449,Asifabad
TS_GRID_000723,19.35715893471318,79.27776975071842,19.364786564124465,79.27776975071842,19.364786564124465,79.28585458827551,19.35715893471318,79.28585458827551,19.36097274941882,79.28181216949696,Asifabad
TS_GRID_000724,19.39710275283158,79.34244845117503,19.395459679049875,79.34197110973771,19.395382727277735,79.34194425995027,19.395293511817982,79.34216467441468,19.397462313062483,79.3378778096089,Asifabad
TS_GRID_000725,19.257967330540986,79.35053328873211,19.26559958855563,79.35053328873211,19.26559958855563,79.35861812628919,19.257967330540986,79.35861812628919,19.261783459548305,79.35457570751065,Asifabad
TS_GRID_000726,17.37497304243451,78.43390645282439,17.37288243981515,78.43390645282439,17.372345663207785,78.4323336033468,17.37208799614408,78.43157859821764,17.37368881569685,78.43261502017691,Asifnagar
TS_GRID_000727,17.38268881321366,78.43390645282439,17.37497304243451,78.43390645282439,17.37497304243451,78.43153216940452,17.379170974835507,78.43162487630408,17.37989924999275,78.4312193284833,Asifnagar
TS_GRID_000728,17.390404258733053,78.43390645282439,17.38268881321366,78.43390645282439,17.38268881321366,78.42635429020156,17.38383706382645,78.4263319737897,17.386440531503528,78.43022331727003,Asifnagar
TS_GRID_000729,17.390404258733053,78.43390645282439,17.390404258733053,78.42743919454814,17.39372511266578,78.4280975292858,17.397485459096817,78.42903400913923,17.393675286641194,78.43100134884816,Asifnagar
TS_GRID_000730,17.37497304243451,78.43390645282439,17.37497304243451,78.44199129038147,17.37065099311391,78.44199129038147,17.37250728879893,78.4404699255669,17.37385832262301,78.43859634199403,Asifnagar
TS_GRID_000731,17.37497304243451,78.43390645282439,17.38268881321366,78.43390645282439,17.38268881321366,78.44199129038147,17.37497304243451,78.44199129038147,17.378830927824087,78.43794887160293,Asifnagar
TS_GRID_000732,17.38268881321366,78.43390645282439,17.390404258733053,78.43390645282439,17.390404258733053,78.44199129038147,17.38268881321366,78.44199129038147,17.386546535973363,78.43794887160294,Asifnagar
TS_GRID_000733,17.398119378866507,78.44199129038147,17.390404258733053,78.44199129038147,17.390404258733053,78.43390645282439,17.39715281529235,78.43390645282439,17.394139734182716,78.43805379248705,Asifnagar
TS_GRID_000734,17.398119378866507,78.44199129038147,17.398119378866507,78.4363663232836,17.39974796634845,78.43676836910906,17.40280664231724,78.43755008022468,17.40108673535128,78.43966218963413,Asifnagar
TS_GRID_000735,17.367256946521827,78.45007612793854,17.36078046456942,78.45007612793854,17.361088915216342,78.44979898072226,17.361871405296093,78.4492700319103,17.365121719030736,78.4483098290831,Asifnagar
TS_GRID_000736,17.37497304243451,78.44199129038147,17.37497304243451,78.45007612793854,17.367256946521827,78.45007612793854,17.367256946521827,78.44477291030374,17.37133821096251,78.44628873058988,Asifnagar
TS_GRID_000737,17.37497304243451,78.44199129038147,17.38268881321366,78.44199129038147,17.38268881321366,78.45007612793854,17.37497304243451,78.45007612793854,17.378830927824087,78.44603370916,Asifnagar
TS_GRID_000738,17.38268881321366,78.44199129038147,17.390404258733053,78.44199129038147,17.390404258733053,78.45007612793854,17.38268881321366,78.45007612793854,17.386546535973363,78.44603370916,Asifnagar
TS_GRID_000739,17.390404258733053,78.44199129038147,17.398119378866507,78.44199129038147,17.398119378866507,78.45007612793854,17.390404258733053,78.45007612793854,17.39426181879978,78.44603370916002,Asifnagar
TS_GRID_000740,17.40583417348786,78.45007612793854,17.398119378866507,78.45007612793854,17.398119378866507,78.44199129038147,17.405295776743475,78.44199129038147,17.401943556209638,78.44606397690136,Asifnagar
TS_GRID_000741,17.40583417348786,78.45007612793854,17.40583417348786,78.4440653141776,17.40634306922242,78.44602569915075,17.407584395464102,78.45007612793854,17.406411358685524,78.44812204682687,Asifnagar
TS_GRID_000742,17.367256946521827,78.45007612793854,17.367256946521827,78.45816096549561,17.366228328036954,78.45816096549561,17.36555481818073,78.45805185302711,17.36393081329189,78.45361010898682,Asifnagar
TS_GRID_000743,17.367256946521827,78.45007612793854,17.37497304243451,78.45007612793854,17.37497304243451,78.45816096549561,17.367256946521827,78.45816096549561,17.37111499447817,78.45411854671707,Asifnagar
TS_GRID_000744,17.37497304243451,78.45816096549561,17.37497304243451,78.45007612793854,17.38268881321366,78.45007612793854,17.38268881321366,78.45786850606632,17.378813891677595,78.45409818581221,Asifnagar
TS_GRID_000745,17.38268881321366,78.45007612793854,17.390404258733053,78.45007612793854,17.390404258733053,78.45816096549561,17.388186973030955,78.45816096549561,17.386577403325177,78.45405108745582,Asifnagar
TS_GRID_000746,17.390404258733053,78.45007612793854,17.398119378866507,78.45007612793854,17.398119378866507,78.45816096549561,17.390404258733053,78.45816096549561,17.394261818799777,78.45411854671707,Asifnagar
TS_GRID_000747,17.398119378866507,78.45007612793854,17.40583417348786,78.45007612793854,17.40583417348786,78.45816096549561,17.398119378866507,78.45816096549561,17.401976776177186,78.45411854671707,Asifnagar
TS_GRID_000748,17.40583417348786,78.45816096549561,17.40583417348786,78.45007612793854,17.407584395464102,78.45007612793854,17.408130664061755,78.45185860284413,17.407098486450767,78.45417708119267,Asifnagar
TS_GRID_000749,17.367256946521827,78.45816096549561,17.367256946521827,78.45832760837747,17.366228328036954,78.45816096549561,17.367256946521827,78.45816096549561,17.36691407369354,78.45821651312289,Asifnagar
TS_GRID_000750,17.367256946521827,78.45816096549561,17.37497304243451,78.45816096549561,17.37497304243451,78.45926226375533,17.37217540197781,78.45912444307206,17.37198160420423,78.45858592534394,Asifnagar
TS_GRID_000751,17.37497304243451,78.45816096549561,17.381203201926013,78.45816096549561,17.378746348368413,78.45915369953104,17.376729370989526,78.45934878717219,17.377441674831132,78.45866872135977,Asifnagar
TS_GRID_000752,17.390404258733053,78.45816096549561,17.390404258733053,78.45839131039578,17.388186973030955,78.45816096549561,17.390404258733053,78.45816096549561,17.38966516349902,78.458237747129,Asifnagar
TS_GRID_000753,17.390404258733053,78.45816096549561,17.398119378866507,78.45816096549561,17.398119378866507,78.46095413935228,17.396895802391008,78.4606785183296,17.39486274141608,78.45938322822057,Asifnagar
TS_GRID_000754,17.398119378866507,78.45816096549561,17.40583417348786,78.45816096549561,17.40583417348786,78.45858417403225,17.403481589255712,78.45992720914242,17.40114054165162,78.45956233763332,Asifnagar
TS_GRID_000755,17.40583417348786,78.45816096549561,17.406575498339183,78.45816096549561,17.40583417348786,78.45858417403225,17.40583417348786,78.45816096549561,17.406081281771634,78.45830203500782,Asifnagar
TS_GRID_000756,17.88472412135966,80.87868891003605,17.892418103048136,80.87868891003605,17.892418103048136,80.88677374759312,17.88472412135966,80.88677374759312,17.8885711122039,80.8827313288146,Aswapuram
TS_GRID_000757,17.800068344355306,80.74124667156578,17.792370369824514,80.74124667156578,17.792370369824514,80.73337652392203,17.793894462716587,80.73342574703693,17.79618290667785,80.73740588974539,Aswapuram
TS_GRID_000758,17.846249214086924,80.7008224837804,17.84268880423256,80.7008224837804,17.843963729081615,80.69968657307234,17.845892115102185,80.69779086415929,17.845079476329698,80.69970415882412,Aswapuram
TS_GRID_000759,17.877029806250047,80.78167085935114,17.88472412135966,80.78167085935114,17.88472412135966,80.78975569690822,17.877029806250047,80.78975569690822,17.880876963804855,80.78571327812966,Aswapuram
TS_GRID_000760,17.76927445516646,80.7331618340087,17.776973425105407,80.7331618340087,17.776973425105407,80.74124667156578,17.76927445516646,80.74124667156578,17.77312394013593,80.73720425278725,Aswapuram
TS_GRID_000761,17.74617555652889,80.82209504713651,17.75387552075343,80.82209504713651,17.75387552075343,80.8301798846936,17.74617555652889,80.8301798846936,17.75002553864116,80.82613746591505,Aswapuram
TS_GRID_000762,17.815463297136176,80.75741634667992,17.82316027513705,80.75741634667992,17.82316027513705,80.765501184237,17.815463297136176,80.765501184237,17.819311786136613,80.76145876545846,Aswapuram
TS_GRID_000763,17.830856920712144,80.81401020957945,17.838553233736935,80.81401020957945,17.838553233736935,80.82209504713651,17.830856920712144,80.82209504713651,17.83470507722454,80.81805262835799,Aswapuram
TS_GRID_000764,17.90011175119118,80.79784053446531,17.90100096492285,80.79784053446531,17.90126341502391,80.7984196462177,17.901312635049315,80.79849198453543,17.90062724431769,80.79826627752259,Aswapuram
TS_GRID_000765,17.82316027513705,80.87060407247898,17.830856920712144,80.87060407247898,17.830856920712144,80.87868891003605,17.82316027513705,80.87868891003605,17.8270085979246,80.87464649125751,Aswapuram
TS_GRID_000766,17.869335157843604,80.74933150912284,17.877029806250047,80.74933150912284,17.877029806250047,80.75741634667992,17.869335157843604,80.75741634667992,17.873182482046825,80.75337392790138,Aswapuram
TS_GRID_000767,17.892418103048136,80.765501184237,17.892418103048136,80.75741634667992,17.89368150655367,80.75741634667992,17.89528135423593,80.75928283683669,17.893753818413447,80.7616555471302,Aswapuram
TS_GRID_000768,17.838553233736935,80.87868891003605,17.842191098387378,80.87868891003605,17.840792674881957,80.87903851585972,17.838553233736935,80.87959838507156,17.839765852444298,80.87899206793742,Aswapuram
TS_GRID_000769,17.90011175119118,80.87868891003605,17.907805065664526,80.87868891003605,17.907805065664526,80.88677374759312,17.90011175119118,80.88677374759312,17.903958408427854,80.88273132881459,Aswapuram
TS_GRID_000770,17.869335157843604,80.6927376462233,17.877029806250047,80.6927376462233,17.877029806250047,80.7008224837804,17.869335157843604,80.7008224837804,17.873182482046822,80.69678006500186,Aswapuram
TS_GRID_000771,17.846249214086924,80.8625192349219,17.85394486163765,80.8625192349219,17.85394486163765,80.87060407247898,17.846249214086924,80.87060407247898,17.850097037862287,80.86656165370043,Aswapuram
TS_GRID_000772,17.892418103048136,80.83826472225067,17.892418103048136,80.8301798846936,17.90011175119118,80.8301798846936,17.90011175119118,80.83485578031554,17.896025579602203,80.83398236844782,Aswapuram
TS_GRID_000773,17.85394486163765,80.70890732133746,17.86164017626468,80.70890732133746,17.86164017626468,80.71699215889454,17.85394486163765,80.71699215889454,17.857792518951165,80.712949740116,Aswapuram
TS_GRID_000774,17.76927445516646,80.77358602179407,17.776973425105407,80.77358602179407,17.776973425105407,80.78167085935114,17.76927445516646,80.78167085935114,17.77312394013593,80.77762844057261,Aswapuram
TS_GRID_000775,17.792370369824514,80.78975569690822,17.800068344355306,80.78975569690822,17.800068344355306,80.79784053446531,17.792370369824514,80.79784053446531,17.79621935708991,80.79379811568677,Aswapuram
TS_GRID_000776,17.776973425105407,80.75741634667992,17.784672063366322,80.75741634667992,17.784672063366322,80.765501184237,17.776973425105407,80.765501184237,17.780822744235866,80.76145876545846,Aswapuram
TS_GRID_000777,17.723073677281054,80.7331618340087,17.730774634667842,80.7331618340087,17.730774634667842,80.74124667156578,17.723073677281054,80.74124667156578,17.72692415597445,80.73720425278724,Aswapuram
TS_GRID_000778,17.76157515367422,80.74933150912284,17.76927445516646,80.74933150912284,17.76927445516646,80.75741634667992,17.76157515367422,80.75741634667992,17.76542480442034,80.75337392790138,Aswapuram
TS_GRID_000779,17.82316027513705,80.74933150912284,17.830856920712144,80.74933150912284,17.830856920712144,80.75741634667992,17.82316027513705,80.75741634667992,17.827008597924596,80.75337392790138,Aswapuram
TS_GRID_000780,17.792370369824514,80.78167085935114,17.800068344355306,80.78167085935114,17.800068344355306,80.78975569690822,17.792370369824514,80.78975569690822,17.79621935708991,80.78571327812966,Aswapuram
TS_GRID_000781,17.75387552075343,80.79784053446531,17.76157515367422,80.79784053446531,17.76157515367422,80.80592537202237,17.75387552075343,80.80592537202237,17.757725337213824,80.80188295324385,Aswapuram
TS_GRID_000782,17.88472412135966,80.7331618340087,17.88472412135966,80.7250769964516,17.886926867906915,80.7250769964516,17.887667077882675,80.72777877320802,17.886121285406574,80.72920419241693,Aswapuram
TS_GRID_000783,17.784672063366322,80.83826472225067,17.792370369824514,80.83826472225067,17.792370369824514,80.84634955980775,17.784672063366322,80.84634955980775,17.788521216595417,80.8423071410292,Aswapuram
TS_GRID_000784,17.74617555652889,80.84634955980775,17.75387552075343,80.84634955980775,17.75387552075343,80.85443439736483,17.748370971086363,80.85443439736483,17.750488386378937,80.850130155728,Aswapuram
TS_GRID_000785,17.82316027513705,80.78167085935114,17.830856920712144,80.78167085935114,17.830856920712144,80.78975569690822,17.82316027513705,80.78975569690822,17.827008597924596,80.78571327812968,Aswapuram
TS_GRID_000786,17.43142296943733,81.21050055313817,17.43142296943733,81.20241571558108,17.438847899176775,81.20241571558108,17.438431634272757,81.2035870353454,17.43451104638496,81.20612012854349,Aswaraopeta
TS_GRID_000787,17.462274563397244,81.1619915277957,17.46998664580137,81.1619915277957,17.46998664580137,81.16409174192232,17.469118070317016,81.16457007359615,17.465420785588364,81.16466559255875,Aswaraopeta
TS_GRID_000788,17.38513579932716,81.04880380199666,17.392851141664174,81.04880380199666,17.392851141664174,81.05688863955373,17.38513579932716,81.05688863955373,17.388993470495667,81.05284622077521,Aswaraopeta
TS_GRID_000789,17.34655421067003,81.08114315222495,17.34270201952938,81.08114315222495,17.342745963188293,81.08081797043596,17.34382203503789,81.07935705891066,17.345077290521104,81.07991464532526,Aswaraopeta
TS_GRID_000790,17.33883691842806,81.11348250245327,17.34655421067003,81.11348250245327,17.34655421067003,81.12156734001033,17.33883691842806,81.12156734001033,17.342695564549043,81.11752492123179,Aswaraopeta
TS_GRID_000791,17.34655421067003,81.2670944160377,17.354271178243554,81.2670944160377,17.354271178243554,81.27517925359477,17.34655421067003,81.27517925359477,17.350412694456793,81.27113683481622,Aswaraopeta
TS_GRID_000792,17.23848263198434,81.1619915277957,17.23848263198434,81.17007636535278,17.231111116746824,81.17007636535278,17.231120866557298,81.16998130154542,17.23484500267108,81.16605964739117,Aswaraopeta
TS_GRID_000793,17.277086907596843,81.08922798978203,17.28480679263521,81.08922798978203,17.28480679263521,81.09731282733911,17.277086907596843,81.09731282733911,17.280946850116024,81.09327040856057,Aswaraopeta
TS_GRID_000794,17.34655421067003,81.15390669023864,17.354271178243554,81.15390669023864,17.354271178243554,81.1619915277957,17.34655421067003,81.1619915277957,17.350412694456793,81.15794910901718,Aswaraopeta
TS_GRID_000795,17.331119301644005,81.27517925359477,17.33883691842806,81.27517925359477,17.33883691842806,81.28326409115185,17.331119301644005,81.28326409115185,17.334978110036033,81.27922167237331,Aswaraopeta
TS_GRID_000796,17.269366699028254,81.1619915277957,17.277086907596843,81.1619915277957,17.277086907596843,81.17007636535278,17.269366699028254,81.17007636535278,17.273226803312546,81.16603394657426,Aswaraopeta
TS_GRID_000797,17.48540983042527,81.10539766489619,17.48540983042527,81.10453873329763,17.485971654993225,81.1049971001368,17.48616084381743,81.10512445197445,17.48576854885196,81.10511272162188,Aswaraopeta
TS_GRID_000798,17.354271178243554,81.17007636535278,17.361987821022307,81.17007636535278,17.361987821022307,81.17816120290986,17.354271178243554,81.17816120290986,17.35812949963293,81.17411878413132,Aswaraopeta
TS_GRID_000799,17.230760807664396,81.11348250245327,17.230760807664396,81.12156734001033,17.22467445732883,81.12156734001033,17.224675574925637,81.12060143761407,17.227572592338632,81.11743275341846,Aswaraopeta
TS_GRID_000800,17.43142296943733,81.22667022825232,17.43142296943733,81.21858539069524,17.43624242391968,81.21858539069524,17.437080383595333,81.22311573867815,17.43426453299883,81.22284126256288,Aswaraopeta
TS_GRID_000801,17.24620413340741,81.07305831466789,17.25392531180688,81.07305831466789,17.25392531180688,81.08114315222495,17.24620413340741,81.08114315222495,17.250064722607146,81.07710073344643,Aswaraopeta
